Pair,Subject,Condition(individual-pre/hidden/visible/individual-post),Block,Trial,StimulusType,TargetSize(small/large),TargetPosition(center/margin),ObstaclePresence(absent/present),Error(yes/no),TT,AUC,Asynchrony
9,18,3,4,3,221,2,2,1,0,0.64286,312.52,0.16041
9,18,3,4,4,120,1,2,0,0,0.57239,39.001,0.17045
9,18,3,4,5,110,1,1,0,0,0.45167,17.013,0.41152
9,18,3,4,6,111,1,1,1,0,0.70273,207.46,0.020238
9,18,3,4,7,121,1,2,1,0,0.68268,258.4,0.13056
9,18,3,4,8,221,2,2,1,0,0.68269,218.76,0.12051
9,18,3,4,9,210,2,1,0,0,0.63238,79.164,0.18052
9,18,3,4,10,110,1,1,0,0,0.42193,70.414,0.13337
9,18,3,4,11,120,1,2,0,0,0.43208,41.027,0.12016
9,18,3,4,12,121,1,2,1,0,0.82323,225.9,0.00014859
9,18,3,4,13,210,2,1,0,0,0.5923,57.138,0.25114
9,18,3,4,14,211,2,1,1,0,1.1339,244.43,0.0056465
9,18,3,4,15,211,2,1,1,0,0.72297,213.9,0.15073
9,18,3,4,16,220,2,2,0,0,0.5622,111.57,0.099796
9,18,3,5,1,211,2,1,1,0,0.66296,210.04,0.20062
9,18,3,5,2,111,1,1,1,0,0.60256,131.48,0.20064
9,18,3,5,3,121,1,2,1,0,0.64276,249.09,0.040342
9,18,3,5,4,221,2,2,1,0,0.69291,364.83,0.13066
9,18,3,5,5,110,1,1,0,0,0.58237,41.602,0.11017
9,18,3,5,6,211,2,1,1,0,0.82311,315.03,0.01981
9,18,3,5,7,121,1,2,1,0,0.53239,233.25,0.24091
9,18,3,5,8,120,1,2,0,0,0.40173,136.27,0.10044
9,18,3,5,9,210,2,1,0,0,0.69295,45.706,0.2017
9,18,3,5,10,221,2,2,1,0,0.70314,166.61,0.1202
9,18,3,5,11,220,2,2,0,0,0.58213,37.991,0.67247
9,18,3,5,12,120,1,2,0,0,0.5823,35.383,0.14039
9,18,3,5,13,110,1,1,0,0,0.56235,17.01,0.00024856
9,18,3,5,14,210,2,1,0,0,0.63257,31.413,0.40163
9,18,3,5,15,220,2,2,0,0,0.59245,100.49,0.010032
9,18,3,5,16,111,1,1,1,0,0.69265,245.8,0.080865
9,18,3,6,1,111,1,1,1,0,0.56262,289.34,0.25049
9,18,3,6,2,221,2,2,1,0,0.64275,227.9,0.050027
9,18,3,6,3,110,1,1,0,0,0.48206,82.769,0.050197
9,18,3,6,4,220,2,2,0,0,0.5522,31.16,0.13054
9,18,3,6,5,210,2,1,0,0,0.62255,206.19,0.050427
9,18,3,6,6,210,2,1,0,0,0.48187,72.387,0.00024224
9,18,3,6,7,211,2,1,1,0,0.68277,212.17,0.44183
9,18,3,6,8,120,1,2,0,0,0.56254,60.844,0.080248
9,18,3,6,9,220,2,2,0,0,0.5924,141.94,0.1406
9,18,3,6,10,121,1,2,1,0,0.67281,185.58,0.05996
9,18,3,6,11,111,1,1,1,0,0.77322,234,0.14051
9,18,3,6,12,110,1,1,0,0,0.67235,17.618,0.18025
9,18,3,6,13,121,1,2,1,0,0.53247,218.66,0.27059
9,18,3,6,14,120,1,2,0,0,0.63294,166.01,0.13005
9,18,3,6,15,211,2,1,1,0,0.60281,281.67,0.19074
9,18,3,6,16,221,2,2,1,0,0.68297,319.7,0.070081
9,18,4,1,1,120,1,2,0,0,0.65312,119.64,-1
9,18,4,1,2,221,2,2,1,0,0.63273,341.94,-1
9,18,4,1,3,211,2,1,1,0,0.93385,345.21,-1
9,18,4,1,4,111,1,1,1,0,0.65287,285.64,-1
9,18,4,1,5,121,1,2,1,0,0.50236,208.91,-1
9,18,4,1,6,211,2,1,1,0,0.78355,223.02,-1
9,18,4,1,7,111,1,1,1,0,0.77332,226.65,-1
9,18,4,1,8,121,1,2,1,0,0.59219,202.15,-1
9,18,4,1,9,110,1,1,0,0,0.63331,40.258,-1
9,18,4,1,10,110,1,1,0,0,0.63262,19.45,-1
9,18,4,1,11,210,2,1,0,0,0.63264,23.402,-1
9,18,4,1,12,221,2,2,1,0,0.88382,159.47,-1
9,18,4,1,13,220,2,2,0,0,0.64249,53.722,-1
9,18,4,1,14,210,2,1,0,0,0.6125,92.915,-1
9,18,4,1,15,220,2,2,0,0,0.52213,64.473,-1
9,18,4,1,16,120,1,2,0,0,0.5722,36.833,-1
9,18,4,2,1,211,2,1,1,0,0.92398,183.67,-1
9,18,4,2,2,111,1,1,1,0,0.89361,281.39,-1
9,18,4,2,3,121,1,2,1,0,0.66322,157.17,-1
9,18,4,2,4,111,1,1,1,0,0.92367,239.99,-1
9,18,4,2,5,121,1,2,1,0,0.80332,217.24,-1
9,18,4,2,6,120,1,2,0,0,0.59226,28.381,-1
9,18,4,2,7,221,2,2,1,0,0.88338,202.64,-1
9,18,4,2,8,110,1,1,0,0,0.47192,15.568,-1
9,18,4,2,9,211,2,1,1,0,0.83342,243.3,-1
9,18,4,2,10,210,2,1,0,0,0.6126,61.394,-1
9,18,4,2,11,120,1,2,0,0,0.49205,83.25,-1
9,18,4,2,12,221,2,2,1,1,0.64587,0,-1
9,18,4,2,13,220,2,2,0,0,0.53229,105.39,-1
9,18,4,2,14,220,2,2,0,0,0.52218,18.648,-1
9,18,4,2,15,110,1,1,0,0,0.72316,20.539,-1
9,18,4,2,16,210,2,1,0,0,0.96356,75.624,-1
9,18,4,3,1,120,1,2,0,0,0.693,129.76,-1
9,18,4,3,2,220,2,2,0,0,0.59235,87.731,-1
9,18,4,3,3,110,1,1,0,0,0.47189,61.639,-1
9,18,4,3,4,210,2,1,0,0,0.5927,61.83,-1
9,18,4,3,5,111,1,1,1,0,1.4556,271.03,-1
9,18,4,3,6,211,2,1,1,0,1.0643,220.98,-1
9,18,4,3,7,221,2,2,1,0,0.84342,214.09,-1
9,18,4,3,8,210,2,1,0,0,0.60257,96.346,-1
9,18,4,3,9,121,1,2,1,0,0.76292,258.9,-1
9,18,4,3,10,121,1,2,1,0,0.78358,307.63,-1
9,18,4,3,11,120,1,2,0,0,0.47179,11.245,-1
9,18,4,3,12,211,2,1,1,0,1.0441,321.04,-1
9,18,4,3,13,110,1,1,0,0,0.62242,19.224,-1
9,18,4,3,14,220,2,2,0,0,0.57233,126.51,-1
9,18,4,3,15,221,2,2,1,0,0.84324,170.7,-1
9,18,4,3,16,111,1,1,1,0,0.82353,233.33,-1
9,18,4,4,1,110,1,1,0,0,0.63251,38.091,-1
9,18,4,4,2,120,1,2,0,0,0.46227,37.061,-1
9,18,4,4,3,211,2,1,1,0,0.9137,184.24,-1
9,18,4,4,4,210,2,1,0,0,0.5724,86.598,-1
9,18,4,4,5,221,2,2,1,0,0.9034,191.73,-1
9,18,4,4,6,221,2,2,1,0,0.79342,199.48,-1
9,18,4,4,7,121,1,2,1,0,0.72305,240.27,-1
9,18,4,4,8,120,1,2,0,0,0.49211,18.869,-1
9,18,4,4,9,220,2,2,0,0,0.50227,90.817,-1
9,18,4,4,10,111,1,1,1,0,0.6428,229.94,-1
9,18,4,4,11,210,2,1,0,0,0.47209,79.057,-1
9,18,4,4,12,211,2,1,1,0,0.79338,286.28,-1
9,18,4,4,13,121,1,2,1,0,0.72297,193.86,-1
9,18,4,4,14,220,2,2,0,0,0.46215,52.24,-1
9,18,4,4,15,111,1,1,1,0,0.84358,214.5,-1
9,18,4,4,16,110,1,1,0,0,0.81334,9.2489,-1
9,18,4,5,1,220,2,2,0,0,0.59265,38.817,-1
9,18,4,5,2,121,1,2,1,0,1.0741,187.31,-1
9,18,4,5,3,110,1,1,0,0,0.67285,13.764,-1
9,18,4,5,4,211,2,1,1,0,0.99423,124.23,-1
9,18,4,5,5,210,2,1,0,0,0.69283,85.674,-1
9,18,4,5,6,120,1,2,0,0,0.47243,11.03,-1
9,18,4,5,7,211,2,1,1,0,1.0539,226.65,-1
9,18,4,5,8,210,2,1,0,0,0.62304,54.42,-1
9,18,4,5,9,220,2,2,0,0,0.49222,31.636,-1
9,18,4,5,10,111,1,1,1,0,0.8537,190.6,-1
9,18,4,5,11,221,2,2,1,0,0.92374,264.3,-1
9,18,4,5,12,121,1,2,1,0,0.9437,296.96,-1
9,18,4,5,13,120,1,2,0,0,0.59236,16.342,-1
9,18,4,5,14,221,2,2,1,0,1.0139,378.55,-1
9,18,4,5,15,111,1,1,1,0,0.98408,329.6,-1
9,18,4,5,16,110,1,1,0,0,0.44228,62.331,-1
9,18,4,6,1,220,2,2,0,0,0.77313,155.2,-1
9,18,4,6,2,110,1,1,0,0,0.63367,45.416,-1
9,18,4,6,3,110,1,1,0,0,0.67277,43.411,-1
9,18,4,6,4,210,2,1,0,0,0.83357,129.38,-1
9,18,4,6,5,220,2,2,0,0,0.59253,35.144,-1
9,18,4,6,6,211,2,1,1,0,0.98397,287.91,-1
9,18,4,6,7,120,1,2,0,0,0.5122,11.713,-1
9,18,4,6,8,221,2,2,1,0,0.79327,183.33,-1
9,18,4,6,9,121,1,2,1,0,0.6127,139.73,-1
9,18,4,6,10,211,2,1,1,0,0.76314,223.28,-1
9,18,4,6,11,210,2,1,0,0,1.0637,13.195,-1
9,18,4,6,12,111,1,1,1,0,0.87368,198.49,-1
9,18,4,6,13,111,1,1,1,0,1.0043,205.5,-1
9,18,4,6,14,120,1,2,0,0,0.43194,60.543,-1
9,18,4,6,15,221,2,2,1,0,0.63413,174.45,-1
9,18,4,6,16,121,1,2,1,0,0.69299,238.03,-1
10,19,1,1,1,210,2,1,0,0,0.84277,8.3869,-1
10,19,1,1,2,120,1,2,0,0,0.57202,21.155,-1
10,19,1,1,3,211,2,1,1,0,0.64231,137.35,-1
10,19,1,1,4,111,1,1,1,0,0.88273,103.5,-1
10,19,1,1,5,121,1,2,1,0,0.56236,152.16,-1
10,19,1,1,6,220,2,2,0,0,0.60184,46.526,-1
10,19,1,1,7,110,1,1,0,0,0.40143,44.637,-1
10,19,1,1,8,211,2,1,1,0,0.70253,167.74,-1
10,19,1,1,9,221,2,2,1,0,0.49171,181.49,-1
10,19,1,1,10,121,1,2,1,0,0.54199,127.31,-1
10,19,1,1,11,120,1,2,0,0,0.40166,4.7476,-1
10,19,1,1,12,221,2,2,1,0,0.71289,159.76,-1
10,19,1,1,13,111,1,1,1,0,0.53193,186.65,-1
10,19,1,1,14,220,2,2,0,0,0.55179,41.683,-1
10,19,1,1,15,110,1,1,0,0,0.42161,17.989,-1
10,19,1,1,16,210,2,1,0,0,0.52207,26.994,-1
10,19,1,2,1,120,1,2,0,0,0.7117,42.978,-1
10,19,1,2,2,210,2,1,0,0,0.69223,43.167,-1
10,19,1,2,3,120,1,2,0,0,0.34134,10.13,-1
10,19,1,2,4,221,2,2,1,0,0.86288,106.14,-1
10,19,1,2,5,220,2,2,0,0,0.45182,9.3042,-1
10,19,1,2,6,121,1,2,1,0,0.64225,173.17,-1
10,19,1,2,7,210,2,1,0,0,0.47157,24.883,-1
10,19,1,2,8,221,2,2,1,0,0.51185,203,-1
10,19,1,2,9,211,2,1,1,0,0.6622,189.09,-1
10,19,1,2,10,111,1,1,1,0,0.87291,147.63,-1
10,19,1,2,11,121,1,2,1,0,0.542,170.26,-1
10,19,1,2,12,211,2,1,1,0,0.56327,164.39,-1
10,19,1,2,13,110,1,1,0,0,0.45194,19.224,-1
10,19,1,2,14,220,2,2,0,0,0.51186,23.996,-1
10,19,1,2,15,111,1,1,1,0,0.64237,132.78,-1
10,19,1,2,16,110,1,1,0,0,0.60217,47.4,-1
10,19,1,3,1,110,1,1,0,0,0.62199,13.271,-1
10,19,1,3,2,221,2,2,1,0,0.43166,183.53,-1
10,19,1,3,3,221,2,2,1,0,0.55164,215.02,-1
10,19,1,3,4,210,2,1,0,0,0.63237,34.004,-1
10,19,1,3,5,110,1,1,0,0,0.48161,20.605,-1
10,19,1,3,6,111,1,1,1,0,0.65343,158,-1
10,19,1,3,7,121,1,2,1,0,0.49161,144.42,-1
10,19,1,3,8,220,2,2,0,0,0.41159,37.421,-1
10,19,1,3,9,120,1,2,0,0,0.36142,24.45,-1
10,19,1,3,10,220,2,2,0,0,0.41173,24.882,-1
10,19,1,3,11,211,2,1,1,1,0.87622,0,-1
10,19,1,3,12,121,1,2,1,0,0.69216,238.85,-1
10,19,1,3,13,120,1,2,0,0,0.34114,12.913,-1
10,19,1,3,14,211,2,1,1,0,0.57199,252.26,-1
10,19,1,3,15,210,2,1,0,0,0.61371,38.08,-1
10,19,1,3,16,111,1,1,1,0,0.5018,154.86,-1
10,19,1,4,1,111,1,1,1,0,0.75235,182.77,-1
10,19,1,4,2,220,2,2,0,0,0.4216,31.262,-1
10,19,1,4,3,210,2,1,0,0,0.48171,28.525,-1
10,19,1,4,4,210,2,1,0,0,0.49181,58.668,-1
10,19,1,4,5,220,2,2,0,0,0.43161,23.539,-1
10,19,1,4,6,110,1,1,0,0,0.43153,17.667,-1
10,19,1,4,7,110,1,1,0,0,0.43159,42.572,-1
10,19,1,4,8,121,1,2,1,0,0.5118,160.64,-1
10,19,1,4,9,221,2,2,1,0,0.51167,156.12,-1
10,19,1,4,10,211,2,1,1,0,0.53197,223,-1
10,19,1,4,11,211,2,1,1,0,0.77277,221.11,-1
10,19,1,4,12,120,1,2,0,0,0.43163,34.132,-1
10,19,1,4,13,221,2,2,1,0,0.45164,179.68,-1
10,19,1,4,14,121,1,2,1,0,0.55167,194.11,-1
10,19,1,4,15,120,1,2,0,0,0.40127,12.497,-1
10,19,1,4,16,111,1,1,1,0,0.8226,136.54,-1
10,19,1,5,1,211,2,1,1,0,1.0032,223.3,-1
10,19,1,5,2,221,2,2,1,0,0.4317,262.73,-1
10,19,1,5,3,110,1,1,0,0,0.43153,18.812,-1
10,19,1,5,4,220,2,2,0,0,0.43153,41.855,-1
10,19,1,5,5,110,1,1,0,0,0.40151,25.818,-1
10,19,1,5,6,210,2,1,0,0,0.40159,10.239,-1
10,19,1,5,7,210,2,1,0,0,0.55192,36.05,-1
10,19,1,5,8,121,1,2,1,0,0.58194,225.78,-1
10,19,1,5,9,120,1,2,0,0,0.39147,33.754,-1
10,19,1,5,10,220,2,2,0,0,0.35193,18.444,-1
10,19,1,5,11,221,2,2,1,0,0.53209,274.04,-1
10,19,1,5,12,121,1,2,1,0,0.60199,274.56,-1
10,19,1,5,13,111,1,1,1,0,0.51155,175,-1
10,19,1,5,14,120,1,2,0,0,0.48173,24.569,-1
10,19,1,5,15,111,1,1,1,0,0.60223,188.18,-1
10,19,1,5,16,211,2,1,1,0,0.49199,236.9,-1
10,19,1,6,1,221,2,2,1,0,0.86245,101.07,-1
10,19,1,6,2,210,2,1,0,0,0.4515,54.91,-1
10,19,1,6,3,211,2,1,1,0,0.58216,208.44,-1
10,19,1,6,4,120,1,2,0,0,0.40169,58.23,-1
10,19,1,6,5,210,2,1,0,0,0.37162,27.707,-1
10,19,1,6,6,220,2,2,0,0,0.36155,33.327,-1
10,19,1,6,7,111,1,1,1,0,0.4518,204.01,-1
10,19,1,6,8,120,1,2,0,0,0.38153,11.241,-1
10,19,1,6,9,221,2,2,1,0,0.42171,240.02,-1
10,19,1,6,10,110,1,1,0,0,0.38129,9.3937,-1
10,19,1,6,11,121,1,2,1,0,0.35148,147.82,-1
10,19,1,6,12,110,1,1,0,0,0.33144,56.282,-1
10,19,1,6,13,111,1,1,1,0,0.61209,215.85,-1
10,19,1,6,14,220,2,2,0,0,0.45155,24.943,-1
10,19,1,6,15,211,2,1,1,0,0.52195,230.4,-1
10,19,1,6,16,121,1,2,1,0,0.65196,199.97,-1
10,19,2,1,1,221,2,2,1,0,0.62263,184.34,0.0071075
10,19,2,1,2,220,2,2,0,0,0.53238,28.421,0.010557
10,19,2,1,3,221,2,2,1,0,0.57233,194.49,0.020103
10,19,2,1,4,110,1,1,0,0,0.48199,6.0152,0.11043
10,19,2,1,5,211,2,1,1,0,0.62253,217.31,0.010256
10,19,2,1,6,210,2,1,0,0,0.50192,43.85,0.020457
10,19,2,1,7,210,2,1,0,0,0.67267,21.788,0.080617
10,19,2,1,8,120,1,2,0,0,0.44189,28.358,0.07023
10,19,2,1,9,120,1,2,0,0,0.532,7.0272,0.11044
10,19,2,1,10,121,1,2,1,0,0.57221,180.45,0.0098964
10,19,2,1,11,111,1,1,1,0,0.74283,224.97,0.090055
10,19,2,1,12,110,1,1,0,0,0.55206,5.88,0.009742
10,19,2,1,13,211,2,1,1,0,0.73332,218.43,0.030707
10,19,2,1,14,111,1,1,1,0,0.64227,154.81,0.010422
10,19,2,1,15,121,1,2,1,0,0.51201,179.64,0.010302
10,19,2,1,16,220,2,2,0,0,0.49211,41.322,0.11042
10,19,2,2,1,220,2,2,0,0,0.6519,19.191,0.039802
10,19,2,2,2,110,1,1,0,0,0.53196,8.6393,0.019833
10,19,2,2,3,120,1,2,0,0,0.45196,7.1358,0.00017449
10,19,2,2,4,110,1,1,0,0,0.44209,4.4462,0.040044
10,19,2,2,5,111,1,1,1,0,0.74318,247.62,0.13063
10,19,2,2,6,211,2,1,1,0,0.56242,246.25,0.14033
10,19,2,2,7,210,2,1,0,0,0.47197,19.866,0.010212
10,19,2,2,8,221,2,2,1,0,0.5422,158.09,0.11018
10,19,2,2,9,121,1,2,1,0,0.5522,169.65,0.040634
10,19,2,2,10,210,2,1,0,0,0.55222,23.133,0.060283
10,19,2,2,11,221,2,2,1,0,0.68252,230.21,0.069749
10,19,2,2,12,211,2,1,1,0,0.97372,192.84,0.38139
10,19,2,2,13,111,1,1,1,0,0.62263,263.66,0.069893
10,19,2,2,14,121,1,2,1,0,0.60254,214.92,0.069806
10,19,2,2,15,220,2,2,0,0,0.532,65.506,0.070059
10,19,2,2,16,120,1,2,0,0,0.51185,41.412,0.019938
10,19,2,3,1,220,2,2,0,0,0.63182,19.343,0.14015
10,19,2,3,2,121,1,2,1,0,0.45196,137.16,0.12057
10,19,2,3,3,210,2,1,0,0,0.4619,24.875,0.070132
10,19,2,3,4,211,2,1,1,0,0.64251,233.31,0.22117
10,19,2,3,5,211,2,1,1,0,0.65274,203.94,0.060513
10,19,2,3,6,110,1,1,0,0,0.51203,0.97132,0.040102
10,19,2,3,7,120,1,2,0,0,0.47202,23.947,0.0099151
10,19,2,3,8,221,2,2,1,0,0.5521,132.07,0.019882
10,19,2,3,9,220,2,2,0,0,0.5122,39.93,0.030252
10,19,2,3,10,210,2,1,0,0,0.54216,12.912,0.12032
10,19,2,3,11,121,1,2,1,0,0.55226,159.4,0.070087
10,19,2,3,12,120,1,2,0,0,0.45208,18.748,0.070023
10,19,2,3,13,111,1,1,1,0,0.6929,202.59,0.019745
10,19,2,3,14,111,1,1,1,0,0.53223,159.54,0.030001
10,19,2,3,15,110,1,1,0,0,0.51219,20.102,0.090176
10,19,2,3,16,221,2,2,1,0,0.6025,120.99,0.1905
10,19,2,4,1,220,2,2,0,0,0.5518,21.093,0.019992
10,19,2,4,2,111,1,1,1,0,0.65256,212.89,0.02008
10,19,2,4,3,221,2,2,1,0,0.6628,203.15,0.13066
10,19,2,4,4,120,1,2,0,0,0.49203,5.9774,0.040293
10,19,2,4,5,110,1,1,0,0,0.49204,20.576,0.07024
10,19,2,4,6,111,1,1,1,0,0.72245,205.87,0.00020214
10,19,2,4,7,121,1,2,1,0,0.64279,297.12,0.030316
10,19,2,4,8,221,2,2,1,0,0.59245,286.27,0.040098
10,19,2,4,9,210,2,1,0,0,0.59248,55.075,0.080628
10,19,2,4,10,110,1,1,0,0,0.51202,8.4055,0.060024
10,19,2,4,11,120,1,2,0,0,0.44199,4.6024,0.020311
10,19,2,4,12,121,1,2,1,0,0.72289,223.64,0.13059
10,19,2,4,13,210,2,1,0,0,0.74292,22.684,0.069318
10,19,2,4,14,211,2,1,1,0,0.80291,186.56,0.070432
10,19,2,4,15,211,2,1,1,0,0.63246,180.82,0.12088
10,19,2,4,16,220,2,2,0,0,0.49177,14.699,0.030438
10,19,2,5,1,211,2,1,1,0,1.0531,198.63,0.30064
10,19,2,5,2,111,1,1,1,0,0.64238,172.36,0.12036
10,19,2,5,3,121,1,2,1,0,0.68274,151,0.00024215
10,19,2,5,4,221,2,2,1,0,0.61269,182.95,0.14051
10,19,2,5,5,110,1,1,0,0,0.56227,10.888,0.070375
10,19,2,5,6,211,2,1,1,0,0.5723,149.17,0.10044
10,19,2,5,7,121,1,2,1,0,0.63235,164.18,0.06016
10,19,2,5,8,120,1,2,0,0,0.48182,17.942,0.090175
10,19,2,5,9,210,2,1,0,0,0.49233,19.819,0.089989
10,19,2,5,10,221,2,2,1,0,0.51208,235.42,0.030095
10,19,2,5,11,220,2,2,0,0,0.41152,28.26,0.060037
10,19,2,5,12,120,1,2,0,0,0.38139,5.4967,0.019793
10,19,2,5,13,110,1,1,0,0,0.39182,19.612,0.019945
10,19,2,5,14,210,2,1,0,0,0.44184,26.555,0.029884
10,19,2,5,15,220,2,2,0,0,0.40176,36.318,0.10022
10,19,2,5,16,111,1,1,1,0,0.54201,182.31,0.1005
10,19,2,6,1,111,1,1,1,0,0.66199,150.63,0.10006
10,19,2,6,2,221,2,2,1,0,0.53207,210.5,0.05031
10,19,2,6,3,110,1,1,0,0,0.40172,18.101,0.049935
10,19,2,6,4,220,2,2,0,0,0.43189,18.939,0.070376
10,19,2,6,5,210,2,1,0,0,0.5221,42.358,0.050121
10,19,2,6,6,210,2,1,0,0,0.58239,23.369,0.059869
10,19,2,6,7,211,2,1,1,0,0.63289,201.24,0.029525
10,19,2,6,8,120,1,2,0,0,0.43173,5.8129,0.029938
10,19,2,6,9,220,2,2,0,0,0.47191,35.146,0.080355
10,19,2,6,10,121,1,2,1,0,0.57224,138.68,0.030034
10,19,2,6,11,111,1,1,1,0,0.63227,223.05,0.050159
10,19,2,6,12,110,1,1,0,0,0.4818,7.8739,0.49162
10,19,2,6,13,121,1,2,1,0,0.78274,197.54,0.080337
10,19,2,6,14,120,1,2,0,0,0.54227,8.2137,0.10049
10,19,2,6,15,211,2,1,1,0,0.713,185.29,0.060613
10,19,2,6,16,221,2,2,1,0,0.60228,190.25,0.040109
10,19,3,1,1,120,1,2,0,0,0.7839,43.633,0.17209
10,19,3,1,2,221,2,2,1,0,0.98359,150.75,0.11141
10,19,3,1,3,211,2,1,1,0,0.73303,197.41,4.5192e-05
10,19,3,1,4,111,1,1,1,0,0.69287,193.97,0.020169
10,19,3,1,5,121,1,2,1,0,0.77345,152.14,0.11099
10,19,3,1,6,211,2,1,1,0,0.76291,203.66,0.23136
10,19,3,1,7,111,1,1,1,0,0.92381,197.55,0.050676
10,19,3,1,8,121,1,2,1,0,0.69286,223.51,0.019941
10,19,3,1,9,110,1,1,0,0,0.82323,19.399,0.19057
10,19,3,1,10,110,1,1,0,0,0.63254,44.418,0.040222
10,19,3,1,11,210,2,1,0,0,0.63244,24.482,0.060219
10,19,3,1,12,221,2,2,1,0,0.78292,204.16,0.050343
10,19,3,1,13,220,2,2,0,0,0.60227,12.271,0.0099771
10,19,3,1,14,210,2,1,0,0,0.56214,21.92,0.020235
10,19,3,1,15,220,2,2,0,0,0.57263,36.028,0.099991
10,19,3,1,16,120,1,2,0,0,0.59189,12.673,0.060634
10,19,3,2,1,211,2,1,1,0,0.88244,155.72,0.030798
10,19,3,2,2,111,1,1,1,0,0.75297,163.14,0.07011
10,19,3,2,3,121,1,2,1,0,0.56231,197.41,0.080318
10,19,3,2,4,111,1,1,1,0,0.74314,238.95,0.029843
10,19,3,2,5,121,1,2,1,0,0.68255,152.87,0.020045
10,19,3,2,6,120,1,2,0,0,0.58207,7.6794,0.0099943
10,19,3,2,7,221,2,2,1,0,0.86335,175.42,0.12019
10,19,3,2,8,110,1,1,0,0,0.52232,35.741,0.019894
10,19,3,2,9,211,2,1,1,0,0.61263,203.33,0.020119
10,19,3,2,10,210,2,1,0,0,0.61272,32.966,0.06057
10,19,3,2,11,120,1,2,0,0,0.50202,15.46,0.030373
10,19,3,2,12,221,2,2,1,0,0.58237,158.98,0.010161
10,19,3,2,13,220,2,2,0,0,0.5822,32.971,0.10026
10,19,3,2,14,220,2,2,0,0,0.52219,33.978,0.019813
10,19,3,2,15,110,1,1,0,0,0.63245,9.6096,0.12045
10,19,3,2,16,210,2,1,0,0,0.72275,10.095,0.030433
10,19,3,3,1,120,1,2,0,0,0.51162,27.396,0.049769
10,19,3,3,2,220,2,2,0,0,0.54211,11.102,0.070185
10,19,3,3,3,110,1,1,0,0,0.53217,21.273,0.050597
10,19,3,3,4,210,2,1,0,0,0.72297,17.35,0.13064
10,19,3,3,5,111,1,1,1,0,0.64257,208.46,0.019783
10,19,3,3,6,211,2,1,1,0,0.52201,232.41,0.12042
10,19,3,3,7,221,2,2,1,0,0.61231,237.42,0.11041
10,19,3,3,8,210,2,1,0,0,0.61257,31.607,0.080679
10,19,3,3,9,121,1,2,1,0,0.58236,268.8,0.0097922
10,19,3,3,10,121,1,2,1,0,0.50216,183.45,0.13009
10,19,3,3,11,120,1,2,0,0,0.5319,6.6637,0.029725
10,19,3,3,12,211,2,1,1,0,0.85371,260.36,0.25148
10,19,3,3,13,110,1,1,0,0,0.49199,17.515,0.12053
10,19,3,3,14,220,2,2,0,0,0.55229,7.8715,0.090401
10,19,3,3,15,221,2,2,1,0,0.72249,181.32,0.059961
10,19,3,3,16,111,1,1,1,0,0.73291,241.43,0.12072
10,19,3,4,1,110,1,1,0,0,0.58168,42.419,0.079984
10,19,3,4,2,120,1,2,0,0,0.40167,29.311,5.5524e-05
10,19,3,4,3,211,2,1,1,0,0.65284,230.04,0.010618
10,19,3,4,4,210,2,1,0,0,0.55209,23.669,0.13047
10,19,3,4,5,221,2,2,1,0,0.50214,194.47,0.13022
10,19,3,4,6,221,2,2,1,0,0.53183,177,0.019695
10,19,3,4,7,121,1,2,1,0,0.51204,221.56,0.0099261
10,19,3,4,8,120,1,2,0,0,0.42154,36.803,0.0099668
10,19,3,4,9,220,2,2,0,0,0.47181,60.065,0.080635
10,19,3,4,10,111,1,1,1,0,0.52223,177.89,0.059821
10,19,3,4,11,210,2,1,0,0,0.58254,26.613,0.030431
10,19,3,4,12,211,2,1,1,0,0.84327,229.21,0.070781
10,19,3,4,13,121,1,2,1,0,0.65231,239.17,0.14058
10,19,3,4,14,220,2,2,0,0,0.57187,16.646,0.17026
10,19,3,4,15,111,1,1,1,0,0.65234,228.64,0.079874
10,19,3,4,16,110,1,1,0,0,0.63158,8.7682,0.15967
10,19,3,5,1,220,2,2,0,0,1.1736,35.838,0.49153
10,19,3,5,2,121,1,2,1,0,0.64228,184.55,0.050214
10,19,3,5,3,110,1,1,0,0,0.51224,25.089,0.010304
10,19,3,5,4,211,2,1,1,0,0.61237,222.6,0.11029
10,19,3,5,5,210,2,1,0,0,0.50241,8.1919,0.0096114
10,19,3,5,6,120,1,2,0,0,0.4719,20.191,0.010373
10,19,3,5,7,211,2,1,1,0,0.65257,212.32,0.080139
10,19,3,5,8,210,2,1,0,0,0.65275,20.556,0.14089
10,19,3,5,9,220,2,2,0,0,0.64236,21.583,0.020219
10,19,3,5,10,111,1,1,1,0,0.59242,201.82,0.070193
10,19,3,5,11,221,2,2,1,0,0.64252,267.64,0.040178
10,19,3,5,12,121,1,2,1,0,0.54215,162.59,0.080431
10,19,3,5,13,120,1,2,0,0,0.47168,9.2373,0.09004
10,19,3,5,14,221,2,2,1,0,0.62228,165.53,0.059789
10,19,3,5,15,111,1,1,1,0,0.62248,190.54,0.020173
10,19,3,5,16,110,1,1,0,0,0.45175,21.048,0.049907
10,19,3,6,1,220,2,2,0,0,0.58195,15.261,0.10995
10,19,3,6,2,110,1,1,0,0,0.41167,13.48,0.15041
10,19,3,6,3,110,1,1,0,0,0.53195,2.8938,0.029956
10,19,3,6,4,210,2,1,0,0,0.50199,11.923,0.070106
10,19,3,6,5,220,2,2,0,0,0.57207,17.469,0.040197
